1088E,1088,Ehab and a component choosing problem,2400,1213
1088D,1088,Ehab and another another xor problem,2000,2368
1088C,1088,Ehab and a 2-operation task,1400,7468
1088B,1088,Ehab and subtraction,1000,11415
1088A,1088,Ehab and another construction problem,800,15073
1086F,1086,Forest Fires,3500,160
1085G,1085,Beautiful Matrix,2900,366
1085F,1085,Rock-Paper-Scissors Champion,2500,528
1085E,1085,Vasya and Templates,2300,795
1085D,1085,Minimum Diameter Tree,1700,4930
1085C,1085,Connect Three,1600,5192
1085B,1085,Div Times Mod,1100,8586
1085A,1085,Right-Left Cipher,800,11251
1084C,1084,The Fair Nut and String,1500,6778
1084B,1084,Kvass and the Fair Nut,1200,7136
1084A,1084,The Fair Nut and Elevator,1000,7505
1083F,1083,The Fair Nut and Amusing Xor,3300,149
1083E,1083,The Fair Nut and Rectangles,2400,2562
1083D,1083,The Fair Nut's getting crazy,3500,149
1083C,1083,Max Mex,2900,649
1083B,1083,The Fair Nut and Strings,2000,1681
1083A,1083,The Fair Nut and the Best Path,1800,4454
1082G,1082,Petya and Graph,2400,1435
1082F,1082,Speed Dial,2800,331
1082E,1082,Increasing Frequency,2000,2988
1082D,1082,Maximum Diameter Graph,1800,3269
1082C,1082,Multi-Subject Competition,1600,5113
1082B,1082,Vova and Trophies,1600,6870
1082A,1082,Vasya and Book,1200,7700
1081H,1081,Palindromic Magic,3500,84
1081G,1081,Mergesort Strikes Back,3200,208
1081F,1081,Tricky Interactor,2600,387
1081E,1081,Missing Numbers,1900,2229
1081D,1081,Maximum Distance,1800,3372
1081C,1081,Colorful Bricks,1500,6066
1081B,1081,Farewell Party,1500,4163
1081A,1081,Definite Game,800,10867
1080F,1080,Katya and Segments Sets,2400,549
1080E,1080,Sonya and Matrix Beauty,2400,741
1080D,1080,Olya and magical square,2000,1406
1080C,1080,Masha and two friends,1500,3835
1080B,1080,Margarite and the best present,900,10560
1080A,1080,Petya and Origami,800,16045
1078E,1078,Negative Time Summation,3400,72
1077F2,1077,Pictures with Kittens (hard version),2100,2242
1077F1,1077,Pictures with Kittens (easy version),1900,2961
1077E,1077,Thematic Contests,1800,3877
1077D,1077,Cutting Out,1600,6874
1077C,1077,Good Array,1300,12537
1077B,1077,Disturbed People,1000,16266
1077A,1077,Frog Jumping,800,24619
1076G,1076,Array Game,3000,321
1076F,1076,Summer Practice Report,2500,549
1076E,1076,Vasya and a Tree,1900,3177
1076D,1076,Edge Deletion,1800,4083
1076C,1076,Meme Problem,1300,10717
1076B,1076,Divisor Subtraction,1200,11096
1076A,1076,Minimizing the String,1200,11618
1075B,1075,Taxi drivers and Lyft,1200,3942
1075A,1075,The King's Race,800,7560
1073G,1073,Yet Another LCP Problem,2600,602
1073F,1073,Choosing Two Paths,2500,432
1073E,1073,Segment Sum,2300,1828
1073D,1073,Berland Fair,1700,5864
1073C,1073,Vasya and Robot,1800,4013
1073B,1073,Vasya and Books,1000,9811
1073A,1073,Diverse Substring,1000,12954
1071E,1071,Rain Protection,3500,80
1070M,1070,Algoland and Berland,3000,52
1070L,1070,Odd Federalization,2600,181
1070K,1070,Video Posts,1100,4599
1070J,1070,Streets and Avenues in Berhattan,2300,616
1070I,1070,Privatization of Roads in Berland,2400,454
1070H,1070,BerOS File Suggestion,1500,3379
1070G,1070,Monsters and Potions,2300,773
1070F,1070,Debate,1500,3409
1070E,1070,Getting Deals Done,2100,1126
1070D,1070,Garbage Disposal,1300,4618
1070C,1070,Cloud Computing,2000,1824
1070B,1070,Berkomnadzor,2400,439
1070A,1070,Find a Number,2200,1997
1068C,1068,Colored Rooks,1700,2896
1068B,1068,LCM,1200,9448
1068A,1068,Birthday,1400,6090
1067E,1067,Random Forest Rank,2800,318
1067D,1067,Computer Game,3100,246
1067C,1067,Knights,2600,556
1067B,1067,Multihedgehog,1800,2223
1067A,1067,Array Without Local Maximums ,1900,2380
1066F,1066,Yet another 2D Walking,2100,1482
1066E,1066,Binary Numbers AND Sum,1700,5315
1066D,1066,Boxes Packing,1800,4687
1066C,1066,Books Queries,1400,8434
1066B,1066,Heaters,1500,7186
1066A,1066,Vova and Train,1100,13051
1065G,1065,Fibonacci Suffix,2700,195
1065F,1065,Up and Down the Tree,2500,970
1065E,1065,Side Transmutations,2300,901
1065D,1065,Three Pieces,2200,1173
1065C,1065,Make It Equal,1600,6800
1065B,1065,Vasya and Isolated Vertices,1300,9913
1065A,1065,Vasya and Chocolate,800,13870
1064B,1064,Equations of Mathematical Magic,1200,7070
1064A,1064,Make a triangle!,800,18961
1063F,1063,String Journey,3300,560
1063E,1063,Lasers and Mirrors,3000,274
1063D,1063,Candies for Children,2600,389
1063C,1063,"Dwarves, Hats and Extrasensory Abilities",1900,2528
1063B,1063,Labyrinth,1800,5792
1063A,1063,Oh Those Palindromes,1300,9551
1062F,1062,Upgrading Cities,2900,368
1062E,1062,Company,2300,1379
1062D,1062,Fun with Integers,1800,3600
1062C,1062,Banh-mi,1600,5014
1062B,1062,Math,1500,7288
1062A,1062,A Prank,1300,7946
1061F,1061,Lost Root,2400,570
1061E,1061,Politics,2600,429
1061D,1061,TV Shows,2000,2120
1061C,1061,Multiplicity,1700,6627
1061B,1061,Views Matter,1400,6851
1061A,1061,Coins,800,18573
1060H,1060,Sophisticated Device,3300,164
1060G,1060,Balls and Pockets,3400,84
1060F,1060,Shrinking Tree,2900,380
1060E,1060,Sergey and Subway,2000,2571
1060D,1060,Social Circles,1900,3349
1060C,1060,Maximum Subrectangle,1600,4483
1060B,1060,Maximum Sum of Digits,1100,8266
1060A,1060,Phone Numbers,800,12251
1059E,1059,Split the Tree,2400,1118
1059D,1059,Nature Reserve,2200,2342
1059C,1059,Sequence Transformation,1600,6468
1059B,1059,Forgery,1300,6449
1059A,1059,Cashier,1000,11404
1057C,1057,Tanya and Colored Candies,2000,668
1057B,1057,DDoS,1400,1639
1057A,1057,Bmail Computer Network,900,4718
1056H,1056,Detect Robots,3200,121
1056G,1056,Take Metro,2900,202
1056F,1056,Write The Contest,2500,415
1056E,1056,Check Transcription,2100,1503
1056D,1056,Decorate Apple Tree,1600,4918
1056C,1056,Pick Heroes,1700,2088
1056B,1056,Divide Candies,1600,3759
1056A,1056,Determine Line,800,5898
1055G,1055,Jellyfish Nightmare,3500,60
1055F,1055,Tree and XOR,2900,356
1055E,1055,Segments on the Line,2500,607
1055D,1055,Refactoring,2400,582
1055C,1055,Lucky Days,1900,1764
1055B,1055,Alice and Hairdresser,1300,4434
1055A,1055,Metro,900,8587
1054H,1054,Epic Convolution,3500,142
1054G,1054,New Road Network,3300,155
1054F,1054,Electric Scheme,2700,268
1054E,1054,Chips Puzzle,2400,438
1054D,1054,Changing Array,1900,1985
1054C,1054,Candies Distribution,1500,4030
1054B,1054,Appending Mex,1000,5980
1054A,1054,Elevator or Stairs?,800,8384
1053E,1053,Euler tour,3500,154
1051G,1051,Distinctification,2900,259
1051F,1051,The Shortest Statement,2400,2022
1051E,1051,Vasya and Big Integers,2600,722
1051D,1051,Bicolorings,1700,6164
1051C,1051,Vasya and Multisets,1500,8406
1051B,1051,Relatively Prime Pairs,1000,14588
1051A,1051,Vasya And Password,1200,7937
1047B,1047,Cover Points,900,14998
1047A,1047,Little C Loves 3 I,800,16949
1046I,1046,Say Hello,2300,273
1046F,1046,Splitting money,1400,2432
1046C,1046,Space Formula,1400,2738
1045J,1045,Moonwalk challenge,2600,124
1045I,1045,Palindrome Pairs,1600,3138
1045H,1045,Self-exploration,2400,336
1045G,1045,AI robots,2200,1203
1045F,1045,Shady Lady,3400,84
1045E,1045,Ancient civilizations,3200,103
1045D,1045,Interstellar battle,2200,547
1045C,1045,Hyperspace Highways,2300,527
1045B,1045,Space Isaac,2400,423
1045A,1045,Last chance,2500,252
1044F,1044,DFS,2700,374
1044E,1044,Grid Sort,3100,86
1044D,1044,Deduction Queries,2400,776
1044C,1044,Optimal Polygon Perimeter,2100,1080
1044B,1044,Intersecting Subtrees,1900,1468
1044A,1044,The Tower is Going Home,1700,2690
1043G,1043,Speckled Band,3500,146
1043F,1043,Make It One,2500,1654
1043E,1043,"Train Hard, Win Easy",1900,2536
1043D,1043,Mysterious Crime,1700,4144
1043C,1043,Smallest Word,1500,6335
1043B,1043,Lost Array,1200,5979
1043A,1043,Elections,800,10211
1042F,1042,Leaf Sets,2400,1049
1042E,1042,Vasya and Magic Matrix,2300,1360
1042D,1042,Petya and Array,1800,4672
1042C,1042,Array Product,1700,4317
1042B,1042,Vitamins,1200,12316
1042A,1042,Benches,1100,11050
1041F,1041,Ray in the tube,2500,1273
1041E,1041,Tree Reconstruction,1900,3176
1041D,1041,Glider,1700,5269
1041C,1041,Coffee Break,1600,8256
1041B,1041,Buying a TV Set,1000,12128
1041A,1041,Heist,800,21321
1040B,1040,Shashlik Cooking,1300,6737
1040A,1040,Palindrome Dance,1000,8630
1039E,1039,Summer Oenothera Exhibition,3400,220
1039D,1039,You Are Given a Tree,2800,1080
1039C,1039,Network Safety,2200,1204
1039B,1039,Subway Pursuit,2100,1983
1039A,1039,Timetable,2300,717
1038F,1038,Wrap Around,2900,242
1038E,1038,Maximum Matching,2400,875
1038D,1038,Slime,1800,7294
1038C,1038,Gambling,1300,8898
1038B,1038,Non-Coprime Partition,1100,11643
1038A,1038,Equality,800,13180
1037H,1037,Security,3200,672
1037G,1037,A Game on Strings,3200,209
1037F,1037,Maximum Reduction,2500,840
1037E,1037,Trips,2200,2403
1037D,1037,Valid BFS?,1700,11090
1037C,1037,Equalize,1300,16182
1037B,1037,Reach Median,1300,9499
1037A,1037,Packets,1300,9987
1036G,1036,Sources and Sinks,2700,315
1036F,1036,Relatively Prime Powers,2400,1092
1036E,1036,Covered Points,2400,1269
1036D,1036,Vasya and Arrays,1600,7793
1036C,1036,Classy Numbers,1900,6352
1036B,1036,Diagonal Walking v.2,1600,5345
1036A,1036,Function Height,1000,9434
1034E,1034,Little C Loves 3 III,3200,370
1034D,1034,Intervals of Intervals,3500,299
1034C,1034,Region Separation,2700,623
1034B,1034,Little C Loves 3 II,2200,1933
1034A,1034,Enlarge GCD,1800,6976
1033G,1033,Chip Game,3500,240
1033F,1033,Boolean Computer,2800,303
1033E,1033,Hidden Bipartite Graph,2800,414
1033D,1033,Divisors,2000,2079
1033C,1033,Permutation Game,1600,4827
1033B,1033,Square Difference,1100,7832
1033A,1033,King Escape,1000,10767
1032G,1032,Chattering,2900,392
1032F,1032,Vasya and Maximum Matching,2400,698
1032E,1032,The Unbearable Lightness of Weights,2100,1359
1032D,1032,Barcelonian Distance,1900,2412
1032C,1032,Playing Piano,1700,3434
1032B,1032,Personalized Cup,1200,4782
1032A,1032,Kitchen Utensils,900,6375
1031F,1031,Familiar Operations,2800,232
1031E,1031,Triple Flips,2600,396
1031D,1031,Minimum path,1900,2455
1031C,1031,Cram Time,1600,4892
1031B,1031,Curiosity Has No Limits,1500,3775
1031A,1031,Golden Plate,800,12128
1030G,1030,Linear Congruential Generator,2900,313
1030F,1030,Putting Boxes Together,2500,706
1030E,1030,Vasya and Good Sequences,2000,2708
1030D,1030,Vasya and Triangle,1800,5381
1030C,1030,Vasya and Golden Ticket,1300,8786
1030B,1030,Vasya and Cornfield,1100,10662
1030A,1030,In Search of an Easy Problem,800,82537
1029F,1029,Multicolored Markers,2000,2196
1029E,1029,Tree with Small Distances,2100,2212
1029D,1029,Concatenated Multiples,1900,3282
1029C,1029,Maximal Intersection,1600,6342
1029B,1029,Creating the Contest,1200,14701
1029A,1029,Many Equal Substrings,1300,10858
1028H,1028,Make Square,2900,377
1028G,1028,Guess the number,3000,357
1028F,1028,Make Symmetrical,2900,460
1028E,1028,Restore Array,2400,1047
1028D,1028,Order book,2100,1562
1028C,1028,Rectangles,1600,4053
1028B,1028,Unnatural Conditions,1200,7710
1028A,1028,Find Square,800,9859
1027G,1027,X-mouse in the Campus,2600,247
1027F,1027,Session in BSU,2400,1185
1027E,1027,Inverse Coloring,2100,1627
1027D,1027,Mouse Hunt,1700,6037
1027C,1027,Minimum Value Rectangle,1600,6268
1027B,1027,Numbers on the Chessboard,1200,7733
1027A,1027,Palindromic Twist,1000,13471
1025G,1025,Company Acquisitions,3200,406
1025F,1025,Disjoint Triangles,2700,541
1025E,1025,Colored Cubes,2700,478
1025D,1025,Recovering BST,2100,2833
1025C,1025,Plasticine zebra,1600,5536
1025B,1025,Weakened Common Divisor,1600,7129
1025A,1025,Doggo Recoloring,900,12190
1023G,1023,Pisces,3400,75
1023F,1023,Mobile Phone Network,2600,715
1023E,1023,Down or Right,2100,1753
1023D,1023,Array Restoration,1700,3696
1023C,1023,Bracket Subsequence,1200,8626
1023B,1023,Pair of Toys,1000,9581
1023A,1023,Single Wildcard Pattern Matching,1200,7848
1020B,1020,Badge,1000,16688
1020A,1020,New Building for SIS,1000,8422
1019E,1019,Raining season,3200,263
1019D,1019,Large Triangle,2700,519
1019C,1019,Sergey's problem,3000,825
1019B,1019,The hat,2000,1753
1019A,1019,Elections,1700,4226
1017H,1017,The Films,3300,81
1017G,1017,The Tree,3200,491
1017F,1017,The Neutral Zone,2500,718
1017E,1017,The Supersonic Rocket,2400,685
1017D,1017,The Wu,1900,2954
1017C,1017,The Phone Number,1600,5518
1017B,1017,The Bits,1200,8654
1017A,1017,The Rank,800,17040
1016G,1016,Appropriate Team,2700,217
1016F,1016,Road Projects,2600,660
1016E,1016,Rest In The Shades,2400,820
1016D,1016,Vasya And The Matrix,1800,4097
1016C,1016,Vasya And The Mushrooms,1800,3380
1016B,1016,Segment Occurrences,1300,8503
1016A,1016,Death Note,900,13274
1015F,1015,Bracket Substring,2300,850
1015E2,1015,Stars Drawing (Hard Edition),1900,3008
1015E1,1015,Stars Drawing (Easy Edition),1700,4466
1015D,1015,Walking Between Houses,1600,6918
1015C,1015,Songs Compression,1100,14435
1015B,1015,Obtaining the String,1200,10351
1015A,1015,Points in Segments,800,18379
1013B,1013,And,1200,6870
1013A,1013,Piles With Stones,800,10220
1012F,1012,Passports,3400,127
1012E,1012,Cycle sort,3100,198
1012D,1012,AB-Strings,2800,256
1012C,1012,Hills,1900,2768
1012B,1012,Chemical table,1900,3316
1012A,1012,Photo of The Sky,1500,5885
1011B,1011,Planning The Expedition,1200,8956
1011A,1011,Stages,900,10716
1010F,1010,Tree,3400,171
1010E,1010,Store,2700,279
1010D,1010,Mars rover,2000,2145
1010C,1010,Border,1800,4245
1010B,1010,Rocket,1800,4599
1010A,1010,Fly,1500,7567
1009G,1009,Allowed Letters,2400,620
1009F,1009,Dominant Indices,2300,3487
1009E,1009,Intercity Travelling,2000,2627
1009D,1009,Relatively Prime Graph,1700,5607
1009C,1009,Annoying Present,1700,4941
1009B,1009,Minimum Ternary String,1400,8753
1009A,1009,Game Shopping,800,10991
1008B,1008,Turn the Rectangles,1000,10489
1008A,1008,Romaji,900,13239
1007E,1007,Mini Metro,3400,135
1007D,1007,Ants,3200,188
1007C,1007,Guess two numbers,3000,296
1007B,1007,Pave the Parallelepiped,2400,844
1007A,1007,Reorder the Array,1300,11073
1006F,1006,Xor-Paths,2100,3225
1006E,1006,Military Problem,1600,7837
1006D,1006,Two Strings Swaps,1700,5306
1006C,1006,Three Parts of the Array,1200,16586
1006B,1006,Polycarp's Practice,1200,11176
1006A,1006,Adjacent Replacements,800,18754
1005F,1005,Berland and the Shortest Paths,2100,1305
1005E2,1005,Median on Segments (General Case Edition),2400,1013
1005E1,1005,Median on Segments (Permutations Edition),1800,3177
1005D,1005,Polycarp and Div 3,1500,8604
1005C,1005,Summarize to the Power of Two,1300,9693
1005B,1005,Delete from the Left,900,17567
1005A,1005,Tanya and Stairways,800,19597
1004F,1004,Sonya and Bitwise OR,2600,461
1004E,1004,Sonya and Ice Cream,2400,826
1004D,1004,Sonya and Matrix,2300,1279
1004C,1004,Sonya and Robots,1400,6962
1004B,1004,Sonya and Exhibition,1300,8488
1004A,1004,Sonya and Hotels,900,10099
1003F,1003,Abbreviation,2200,909
1003E,1003,Tree Constructing,2100,2107
1003D,1003,Coins and Queries,1600,6665
1003C,1003,Intense Heat,1300,8990
1003B,1003,Binary String Constructing,1300,9644
1003A,1003,Polycarp's Pockets,800,22330
1002E2,1002,Another array reconstruction algorithm,1900,185
1002E1,1002,Bernstein-Vazirani algorithm,1500,304
1002D3,1002,Oracle for majority function,1600,313
1002D2,1002,Oracle for f(x) = b * x + (1 - b) * (1 - x) mod 2,1300,353
1002D1,1002,Oracle for f(x) = b * x mod 2,1200,381
1002C2,1002,Distinguish zero state and plus state without errors,1800,249
1002C1,1002,Distinguish zero state and plus state with minimum error,1700,285
1002B4,1002,Distinguish four 2-qubit states - 2,1700,288
1002B3,1002,Distinguish four 2-qubit states,1600,388
1002B2,1002,Distinguish GHZ state and W state,1600,424
1002B1,1002,Distinguish zero state and W state,1300,453
1002A4,1002,Generate W state,1900,247
1002A3,1002,Generate superposition of two basis states,1500,452
1002A2,1002,Generate superposition of zero state and a basis state,1300,531
1002A1,1002,Generate superposition of all basis states,800,736
1001I,1001,Deutsch-Jozsa algorithm,1700,384
1001H,1001,Oracle for f(x) = parity of the number of 1s in x,1200,505
1001G,1001,Oracle for f(x) = k-th element of x,1400,513
1001F,1001,Distinguish multi-qubit basis states,1300,514
1001E,1001,Distinguish Bell states,1600,535
1001D,1001,Distinguish plus state and minus state,1400,657
1001C,1001,Generate GHZ state,1400,628
1001B,1001,Generate Bell state,1400,685
1001A,1001,Generate plus state or minus state,1100,962
1000G,1000,Two-Paths,2700,444
1000F,1000,One Occurrence,2400,2463
1000E,1000,We Need More Bosses,2100,2708
1000D,1000,Yet Another Problem On a Subsequence,1900,3368
1000C,1000,Covered Points Count,1700,5414
1000B,1000,Light It Up,1500,5076
1000A,1000,Codehorses T-shirts,1200,7988
999F,999,Cards and Joy,2000,2032
999E,999,Reachability from the Capital,2000,5137
999D,999,Equalize the Remainders,1900,3585
999C,999,Alphabetic Removals,1200,13679
999B,999,Reversing Encryption,900,14718
999A,999,Mishka and Contest,800,18808
998B,998,Cutting,1200,11412
998A,998,Balloons,1000,8607
997E,997,Good Subsegments,3000,657
997D,997,Cycles in product,2900,353
997C,997,Sky Full of Stars,2500,1241
997B,997,Roman Digits,2000,2686
997A,997,Convert to Ones,1500,7538
996B,996,World Cup,1300,7855
996A,996,Hit the Lottery,800,60015
995F,995,Cowmpany Cowmpensation,2700,838
995E,995,Number Clicker,2700,478
995D,995,Game,2500,674
995C,995,Leaving the Bar,2300,1464
995B,995,Suit and Tie,1400,6664
995A,995,Tesla,2100,1406
994B,994,Knights of a Polygonal Table,1400,5133
994A,994,Fingerprints,800,12603
993F,993,The Moral Dilemma,3200,36
993E,993,Nikita and Order Statistics,2300,1142
993D,993,Compute Power,2500,552
993C,993,Careful Maneuvering,2100,1375
993B,993,Open Communication,1900,1862
993A,993,Two Squares,1600,3620
992E,992,Nastya and King-Shamans,2500,1003
992D,992,Nastya and a Game,2100,1521
992C,992,Nastya and a Wardrobe,1600,4343
992B,992,Nastya Studies Informatics,1600,5724
992A,992,Nastya and an Array,800,11792
991F,991,Concise and clear,2700,251
991E,991,Bus Number,1800,2987
991D,991,Bishwock,1500,6326
991C,991,Candies,1500,8650
991B,991,Getting an A,900,11051
991A,991,If at first you don't succeed...,1000,9707
990G,990,GCD Counting,2400,1345
990F,990,Flow Control,2400,723
990E,990,Post Lamps,2100,1818
990D,990,Graph And Its Complement,1700,3511
990C,990,Bracket Sequences Concatenation Problem,1500,5384
990B,990,Micro-World,1200,7537
990A,990,Commentary Boxes,1000,9788
989E,989,A Trance of Nightfall,2700,210
989D,989,A Shade of Moonlight,2500,479
989C,989,A Mist of Florescence,1800,3353
989B,989,A Tide of Riverscape,1200,6608
989A,989,A Blend of Springtime,900,9320
988F,988,Rain and Umbrellas,2100,1816
988E,988,Divisibility by 25,2100,3136
988D,988,Points and Powers of Two,1800,5702
988C,988,Equal Sums,1400,8614
988B,988,Substrings Sort,1100,15223
988A,988,Diverse Team,800,19715
987C,987,Three displays,1400,11284
987B,987,High School: Become Human,1100,10480
987A,987,Infinity Gauntlet,800,14260
986F,986,Oppa Funcan Style Remastered,3300,292
986E,986,Prince's Problem,2800,551
986D,986,Perfect Encoding,3100,286
986C,986,AND Graph,2500,1836
986B,986,Petr and Permutations,1800,4132
986A,986,Fair,1600,5713
985G,985,Team Players,2700,298
985F,985,Isomorphic Strings,2300,1431
985E,985,Pencils and Boxes,2100,2698
985D,985,Sand Fortress,2100,2012
985C,985,Liebig's Barrels,1500,5278
985B,985,Switches and Lamps,1200,6927
985A,985,Chess Placing,1100,7774
984B,984,Minesweeper,1100,6834
984A,984,Game,800,16561
983E,983,NN country,2800,664
983D,983,Arkady and Rectangles,3300,221
983C,983,Elevator,2400,758
983B,983,XOR-pyramid,1800,4604
983A,983,Finite or not?,1700,4260
982F,982,The Meeting Place Cannot Be Changed,2700,152
982E,982,Billiard,2600,555
982D,982,Shark,1900,2079
982C,982,Cut 'em all!,1500,9067
982B,982,Bus of Characters,1300,7476
982A,982,Row,1200,8331
981H,981,K Paths,3100,214
981G,981,Magic multisets,2500,556
981F,981,Round Marriage,2500,545
981E,981,Addition on Segments,2200,1654
981D,981,Bookshelves,1900,2849
981C,981,Useful Decomposition,1400,4500
981B,981,Businessmen Problems,1000,6192
981A,981,Antipalindrome,900,8231
980F,980,Cactus to Tree,2900,143
980E,980,The Number Games,2200,1586
980D,980,Perfect Groups,2100,1969
980C,980,Posterized,1700,3568
980B,980,Marlin,1600,4400
980A,980,Links and Pearls,900,9733
979E,979,Kuro and Topological Parity,2400,469
979D,979,Kuro and GCD and XOR and SUM,2200,1391
979C,979,Kuro and Walking Route,1600,5345
979B,979,Treasure Hunt,1800,4122
979A,979,"Pizza, Pizza, Pizza!!!",1000,12018
978G,978,Petya's Exams,1700,3562
978F,978,Mentors,1500,6875
978E,978,Bus Video System,1400,7966
978D,978,Almost Arithmetic Progression,1500,7102
978C,978,Letters,1000,19319
978B,978,File Name,800,27863
978A,978,Remove Duplicates,800,20532
977F,977,Consecutive Subsequence,1700,12495
977E,977,Cyclic Components,1500,14465
977D,977,"Divide by three, multiply by two",1400,14523
977C,977,Less or Equal,1200,22979
977B,977,Two-gram,900,27643
977A,977,Wrong Subtraction,800,108743
976F,976,Minimal k-covering,2500,466
976E,976,Well played!,2100,2006
976D,976,Degree Set,2500,611
976C,976,Nested Segments,1500,5707
976B,976,Lara Croft and the New Game,1300,5439
976A,976,Minimum Binary Number,800,9695
975E,975,Hag's Khashba,2600,280
975D,975,Ghosts,2000,1768
975C,975,Valhalla Siege,1400,8351
975B,975,Mancala,1100,6360
975A,975,Aramic script,900,8050
967B,967,Watering System,1000,5614
967A,967,Mind the Gap,1100,4076
965E,965,Short Code,2200,1048
965D,965,Single-use Stones,1900,2632
965C,965,Greedy Arkady,2000,1961
965B,965,Battleship,1300,4255
965A,965,Paper Airplanes,800,8625
964B,964,Messages,1300,4086
964A,964,Splits,800,8431
963E,963,Circles of Waiting,3100,352
963D,963,Frequency of String,2500,1365
963C,963,Cutting Rectangle,2600,491
963B,963,Destruction of a Tree,2000,2369
963A,963,Alternating Sum,1800,2950
962G,962,Visible Black Areas,2800,96
962F,962,Simple Cycles Edges,2400,914
962E,962,"Byteland, Berland and Disputed Cities",2200,954
962D,962,Merge Equals,1600,6028
962C,962,Make a Square,1400,7090
962B,962,Students in Railway Carriage,1300,7029
962A,962,Equator,1300,11625
961G,961,Partitions,2700,1003
961F,961,k-substrings,2700,487
961E,961,Tufurama,1900,3040
961D,961,Pair Of Lines,2000,3483
961C,961,Chessboard,1400,4930
961B,961,Lecture Sleep,1200,14580
961A,961,Tetris,900,9294
960H,960,Santa's Gift,3100,173
960G,960,Bandit Blues,2900,845
960F,960,Pathwalks,2100,2249
960E,960,Alternating Tree,2300,1408
960D,960,Full Binary Tree Queries,2100,1540
960C,960,Subsequence Counting,1700,3572
960B,960,Minimize the error,1500,6357
960A,960,Check the string,1200,7357
959F,959,Mahmoud and Ehab and yet another xor task,2400,1342
959E,959,Mahmoud and Ehab and the xor-MST,1900,2998
959D,959,Mahmoud and Ehab and another array construction task,1900,2804
959C,959,Mahmoud and Ehab and the wrong algorithm,1500,5268
959B,959,Mahmoud and Ehab and the message,1200,8017
959A,959,Mahmoud and Ehab and the even-odd game,800,32764
958F3,958,Lightsabers (hard),2600,499
958F2,958,Lightsabers (medium),1800,1071
958F1,958,Lightsabers (easy),1500,1449
958E3,958,Guard Duty (hard),2700,157
958E2,958,Guard Duty (medium),2200,603
958E1,958,Guard Duty (easy),1600,1308
958D2,958,Hyperspace Jump (hard),2700,68
958D1,958,Hyperspace Jump (easy),1400,1818
958C3,958,Encryption (hard),2500,365
958C2,958,Encryption (medium),2000,957
958C1,958,Encryption (easy),1200,2465
958B2,958,Maximum Control (medium),2200,517
958B1,958,Maximum Control (easy),1000,2888
958A3,958,Death Stars (hard),3100,35
958A2,958,Death Stars (medium),2000,777
958A1,958,Death Stars (easy),1400,1540
957A,957,Tritonic Iridescence,1300,5119
955F,955,Heaps,2600,220
955E,955,Icicles,2900,64
955D,955,Scissors,2600,369
955C,955,Sad powers,2100,2083
955B,955,Not simply beatiful strings,1400,4369
955A,955,Feed the cat,1100,6096
954I,954,Yet Another String Matching Problem,2200,794
954H,954,Path Counting,2500,427
954G,954,Castle Defense,2000,1675
954F,954,Runner's Problem,2100,850
954E,954,Water Taps,2000,1630
954D,954,Fight Against Traffic,1600,5384
954C,954,Matrix Walk,1700,3451
954B,954,String Typing,1400,6442
954A,954,Diagonal Walking,800,9669
952G,952,Puzzling Language,2200,186
952F,952,2 + 2 != 4,2400,314
952E,952,Cheese Board,2000,559
952D,952,I'm Feeling Lucky!,1800,2172
952C,952,Ravioli Sort,1600,2689
952B,952,A Map of the Cat,1900,1777
952A,952,Quirky Quantifiers,800,10186
950B,950,Intercepted Message,1100,6953
950A,950,"Left-handers, Right-handers and Ambidexters",800,12938
949F,949,Astronomy,3300,40
949E,949,Binary Cards,2700,451
949D,949,Curfew,2300,760
949C,949,Data Center Maintenance,1900,1794
949B,949,A Leapfrog in the Array,1700,3487
949A,949,Zebras,1600,4855
948A,948,Protect Sheep,900,11328
946G,946,Almost Increasing Array,2500,506
946F,946,Fibonacci String Subsequences,2400,436
946E,946,Largest Beautiful Number,2200,950
946D,946,Timetable,1800,3771
946C,946,String Transformation,1300,8089
946B,946,Weird Subtraction Process,1100,9868
946A,946,Partition,800,13698
940F,940,Machine Learning,2600,1691
940E,940,Cashback,2000,2759
940D,940,Alena And The Heater,1600,3351
940C,940,Phone Numbers,1500,5254
940B,940,Our Tanya is Crying Out Loud,1400,7999
940A,940,Points on the line,1200,7388
939F,939,Cutlet,2400,639
939E,939,Maximize!,1800,2716
939D,939,Love Rescue,1600,6095
939C,939,Convenient For Everybody,1600,4307
939B,939,Hamster Farm,1000,9406
939A,939,Love Triangle,800,19460
938G,938,Shortest Path Queries,2900,581
938F,938,Erasing Substrings,2700,393
938E,938,Max History,2300,1050
938D,938,Buy a Ticket,2000,4036
938C,938,Constructing Tests,1700,3046
938B,938,Run For Your Prize,1100,8237
938A,938,Word Correction,800,10487
937B,937,Vile Grasshoppers,1400,6435
937A,937,Olympiad,800,13139
936E,936,Iqea,3400,150
936D,936,World of Tank,3000,229
936C,936,Lock Puzzle,2300,1028
936B,936,Sleepy Game,2100,2776
936A,936,Save Energy!,1700,4178
935F,935,Fafa and Array,2600,291
935E,935,Fafa and Ancient Mathematics,2300,806
935D,935,Fafa and Ancient Alphabet,1900,2306
935C,935,Fifa and Fafa,1600,4421
935B,935,Fafa and the Gates,900,10352
935A,935,Fafa and his Company,800,33945
934B,934,A Prosperous Lot,1200,7864
934A,934,A Compatible Pair,1400,6264
