1145C,4
1145B,4
1145A,22
1144G,11
1144G,20
1144F,9
1144F,19
1144E,3
1144E,24
1144E,27
1144E,33
1144D,7
1144D,20
1144C,7
1144C,31
1144B,20
1144B,22
1144B,31
1144A,22
1144A,33
1143C,9
1143C,35
1143B,4
1143B,24
1143B,27
1143A,22
1142E,19
1142E,23
1142D,11
1142C,17
1142B,8
1142B,9
1142B,11
1142B,24
1142B,35
1142A,4
1142A,24
1141G,2
1141G,7
1141G,9
1141G,19
1141G,20
1141G,35
1141F2,8
1141F2,20
1141F1,20
1141E,24
1141D,20
1141D,22
1141C,24
1141B,22
1141A,22
1141A,24
1140G,8
1140G,10
1140G,30
1140G,35
1140F,8
1140F,10
1140F,12
1140E,6
1140E,10
1140E,11
1140D,11
1140D,20
1140D,24
1140C,4
1140C,8
1140C,31
1140B,22
1140B,33
1140A,22
1139F,8
1139F,10
1139E,15
1139E,18
1139E,19
1139D,11
1139D,24
1139D,27
1139D,28
1139C,9
1139C,12
1139C,19
1139C,24
1139C,35
1139B,20
1139B,22
1139A,22
1139A,33
1138B,4
1138B,20
1138B,24
1138B,33
1138A,2
1138A,20
1138A,22
1137F,8
1137F,35
1137E,8
1137E,20
1137D,7
1137D,23
1137D,27
1137C,11
1137C,19
1137C,22
1137B,20
1137B,21
1137B,33
1137A,22
1137A,31
1136E,2
1136E,8
1136D,20
1136C,7
1136C,31
1136B,7
1136B,24
1136A,22
1133F2,7
1133F2,9
1133F2,12
1133F2,19
1133F2,20
1133F1,19
1133E,11
1133E,31
1133E,36
1133D,21
1133D,24
1133D,27
1133C,31
1133C,36
1133B,24
1133B,27
1133A,22
1132G,8
1132G,11
1132G,35
1132F,11
1132E,9
1132E,11
1132E,20
1132D,2
1132D,20
1132C,4
1132B,20
1132B,31
1132A,20
1132A,22
1131G,8
1131G,11
1131G,36
1131F,7
1131F,12
1131E,11
1131E,20
1131E,33
1131D,9
1131D,11
1131D,12
1131D,19
1131D,20
1131C,2
1131C,20
1131C,31
1131B,20
1131B,22
1131A,24
1130C,4
1130C,9
1130C,12
1130B,20
1130A,22
1129E,2
1129E,23
1129E,35
1129D,8
1129D,11
1129C,2
1129C,8
1129C,11
1129C,21
1129C,31
1129C,32
1129C,33
1129B,7
1129A2,4
1129A2,20
1129A1,4
1129A1,20
1121C,22
1121B,4
1121B,22
1121A,22
1121A,31
1120F,8
1120F,11
1120F,20
1120E,4
1120D,9
1120D,11
1120D,12
1120D,19
1120D,20
1120D,35
1120C,11
1120C,33
1120B,7
1120B,20
1120B,22
1120B,24
1120A,20
1120A,22
1120A,36
1119H,14
1119H,24
1119G,7
1119G,22
1119F,8
1119F,11
1119F,35
1119E,4
1119E,11
1119E,14
1119E,20
1119E,34
1119D,2
1119D,31
1119C,7
1119C,20
1119C,22
1119C,24
1119B,2
1119B,15
1119B,20
1119B,31
1119A,20
1119A,22
1118F2,6
1118F2,9
1118F2,11
1118F2,35
1118F1,9
1118F1,35
1118E,7
1118E,22
1118D2,2
1118D2,20
1118D1,4
1118D1,20
1118C,7
1118C,22
1118B,22
1118A,24
1117G,8
1117F,3
1117F,11
1117E,3
1117E,5
1117E,7
1117E,23
1117E,24
1117D,11
1117D,24
1117D,25
1117C,2
1117B,20
1117B,24
1117B,31
1117A,22
1117A,24
1115U3,0
1115U2,0
1115U1,0
1115G3,0
1115G2,0
1115G1,0
1114F,3
1114F,8
1114F,10
1114F,24
1114F,27
1114E,2
1114E,23
1114E,27
1114E,28
1114D,11
1114C,4
1114C,22
1114C,24
1114C,27
1114B,7
1114B,20
1114B,31
1114A,4
1114A,20
1114A,22
1113B,20
1113B,27
1113A,11
1113A,20
1113A,24
1111E,8
1111E,9
1111E,11
1111E,19
1111E,35
1111D,6
1111D,11
1111D,24
1111C,2
1111C,4
1111C,10
1111C,24
1111B,4
1111B,22
1111B,24
1111A,22
1111A,33
1110H,11
1110H,33
1110G,7
1110G,16
1110G,35
1110F,8
1110F,35
1110E,7
1110E,24
1110E,31
1110D,11
1110C,7
1110C,24
1110C,27
1110B,20
1110B,31
1110A,24
1109F,8
1109F,35
1109E,8
1109E,27
1109D,4
1109D,6
1109D,11
1109D,24
1109D,35
1109C,2
1109C,8
1109C,22
1109B,7
1109B,21
1109B,33
1109A,11
1109A,22
1108F,2
1108F,12
1108F,19
1108F,20
1108E2,8
1108E2,22
1108E1,4
1108E1,20
1108E1,22
1108D,7
1108D,11
1108D,20
1108C,4
1108C,20
1108C,24
1108B,4
1108B,20
1108B,24
1108B,27
1108A,22
1107G,2
1107G,7
1107G,8
1107G,11
1107G,12
1107F,11
1107F,15
1107F,18
1107F,19
1107F,31
1107E,11
1107D,11
1107D,22
1107D,24
1107D,27
1107C,20
1107C,31
1107C,36
1107B,24
1107B,27
1107A,20
1107A,33
1106F,24
1106F,25
1106F,27
1106E,8
1106E,11
1106D,8
1106D,9
1106D,19
1106D,20
1106D,30
1106C,20
1106C,22
1106C,24
1106C,31
1106B,8
1106B,22
1106A,22
1105E,3
1105E,4
1105E,11
1105E,26
1105D,9
1105D,19
1105D,22
1105D,30
1105C,6
1105C,11
1105C,24
1105B,4
1105B,22
1105B,33
1105A,4
1105A,22
1104B,8
1104B,22
1104B,24
1104A,7
1104A,22
1104A,24
1103E,14
1103E,24
1103E,27
1103D,3
1103D,11
1103C,7
1103C,9
1103C,19
1103C,24
1103B,2
1103B,7
1103B,23
1103A,7
1103A,22
1102F,2
1102F,3
1102F,4
1102F,11
1102F,19
1102E,6
1102E,31
1102D,20
1102D,33
1102C,16
1102B,20
1102B,31
1102A,24
1101G,24
1101G,25
1101F,2
1101F,11
1101E,22
1101D,8
1101D,9
1101D,11
1101D,27
1101D,35
1101C,31
1101B,20
1101B,22
1101A,24
1100F,8
1100F,10
1100F,20
1100F,24
1100E,2
1100E,9
1100E,19
1100D,7
1100D,16
1100D,23
1100C,2
1100C,17
1100C,24
1100B,8
1100B,22
1100A,22
1099F,2
1099F,8
1099F,9
1099F,11
1099F,16
1099F,35
1099C,7
1099C,22
1099B,2
1099B,7
1099B,24
1099A,22
1098F,32
1098F,33
1098E,2
1098E,22
1098E,24
1098E,27
1098D,8
1098C,2
1098C,7
1098C,9
1098C,19
1098C,20
1098C,35
1098B,4
1098B,7
1098B,20
1098B,24
1098A,7
1098A,9
1098A,20
1098A,35
1097H,3
1097H,4
1097H,11
1097H,33
1097G,6
1097G,11
1097G,35
1097F,3
1097F,6
1097F,27
1097E,7
1097E,20
1097D,11
1097D,24
1097D,27
1097D,28
1097C,20
1097C,22
1097B,3
1097B,4
1097B,11
1097A,4
1097A,22
1096G,10
1096G,11
1096G,14
1096F,11
1096F,24
1096F,28
1096E,6
1096E,11
1096E,24
1096E,28
1096D,11
1096C,4
1096C,17
1096B,6
1096B,24
1096B,33
1096A,20
1096A,22
1096A,24
1095F,12
1095F,19
1095F,20
1095E,22
1095D,22
1095C,3
1095C,20
1095B,22
1095A,22
1093G,3
1093G,8
1093F,11
1093E,8
1093D,9
1093D,19
1093C,20
1093B,7
1093B,20
1093B,31
1093B,33
1093A,24
1092F,9
1092F,11
1092F,35
1092E,7
1092E,9
1092E,20
1092E,35
1092D2,8
1092D2,22
1092D1,20
1092D1,22
1092D1,24
1092C,33
1092B,31
1092A,22
1091H,16
1091G,23
1091G,24
1091G,27
1091F,7
1091F,20
1091E,2
1091E,8
1091E,19
1091E,20
1091E,22
1091E,24
1091E,31
1091D,6
1091D,11
1091D,24
1091C,24
1091C,27
1091B,4
1091B,7
1091B,20
1091B,22
1091A,4
1091A,22
1091A,24
1090M,22
1090L,20
1090L,24
1090K,24
1090J,33
1090H,19
1090G,16
1090G,22
1090F,7
1090F,23
1090E,15
1090E,19
1090D,7
1090C,7
1090C,8
1090A,20
1089M,7
1089M,19
1089K,8
1089J,20
1089J,22
1089H,1
1089H,9
1089H,19
1089G,24
1089F,24
1089E,7
1089D,19
1089C,23
1089B,19
1089A,11
1088F,8
1088F,35
1088E,11
1088E,20
1088E,24
1088E,35
1088D,3
1088D,7
1088D,22
1088D,23
1088C,7
1088C,20
1088C,24
1088B,22
1088B,31
1088A,4
1088A,7
1086F,24
1085G,6
1085G,8
1085G,11
1085E,20
1085E,22
1085E,33
1085D,7
1085D,22
1085D,35
1085C,22
1085C,24
1085B,24
1085A,22
1085A,33
1084C,6
1084C,11
1084C,22
1084B,20
1084B,22
1084A,4
1084A,22
1083F,8
1083E,8
1083E,11
1083E,17
1083D,8
1083D,22
1083C,8
1083C,35
1083B,20
1083B,33
1083A,8
1083A,11
1083A,35
1082G,15
1082G,19
1082F,11
1082F,33
1082F,35
1082E,2
1082E,11
1082E,20
1082D,7
1082D,19
1082D,22
1082C,20
1082C,31
1082B,20
1082A,22
1082A,24
1081H,8
1081H,21
1081H,33
1081G,24
1081G,28
1081F,7
1081F,22
1081F,23
1081E,2
1081E,7
1081E,20
1081E,24
1081E,27
1081D,12
1081D,19
1081D,30
1081D,31
1081C,6
1081C,11
1081C,24
1081B,7
1081B,22
1081A,7
1081A,24
1080F,8
1080F,23
1080F,31
1080E,33
1080D,7
1080D,22
1080D,24
1080C,22
1080B,24
1080A,24
1078E,7
1077F2,8
1077F2,11
1077F1,11
1077E,20
1077E,31
1077D,2
1077D,31
1077B,20
1077A,24
1076G,8
1076G,16
1076F,11
1076F,20
1076E,8
1076E,35
1076D,19
1076D,20
1076D,30
1076C,2
1076C,24
1076B,22
1076B,24
1076B,27
1076A,20
1076A,33
1075B,22
1075B,31
1075A,22
1075A,24
1073G,8
1073G,32
1073F,9
1073F,11
1073F,20
1073F,35
1073E,3
1073E,6
1073E,11
1073E,24
1073D,2
1073D,4
1073D,8
1073D,20
1073C,2
1073C,36
1073B,22
1073B,24
1073A,22
1073A,33
1071E,2
1071E,17
1070M,7
1070M,10
1070M,17
1070L,7
1070K,22
1070J,11
1070I,15
1070I,18
1070I,19
1070H,4
1070H,22
1070G,4
1070G,11
1070G,20
1070G,22
1070F,20
1070E,2
1070E,8
1070D,20
1070C,8
1070C,20
1070B,8
1070B,20
1070A,11
1070A,19
1070A,27
1070A,30
1068C,7
1068C,19
1068B,24
1068B,27
1068A,24
1067E,11
1067E,18
1067E,24
1067E,35
1067D,11
1067D,20
1067D,24
1067D,28
1067C,7
1067B,9
1067B,19
1067B,30
1067A,11
1066F,11
1066E,8
1066E,22
1066E,24
1066D,2
1066D,22
1066C,22
1066B,20
1066B,36
1066A,24
1065G,33
1065F,9
1065F,11
1065F,35
1065E,6
1065E,33
1065D,9
1065D,11
1065D,30
1065C,20
1065B,7
1065B,19
1065A,22
1065A,24
1064B,24
1064A,4
1064A,17
1064A,24
1063F,8
1063F,11
1063F,32
1063E,7
1063E,24
1063D,4
1063D,24
1063C,2
1063C,7
1063C,17
1063C,23
1063B,19
1063B,30
1063A,7
1063A,33
1062F,9
1062F,19
1062E,2
1062E,8
1062E,9
1062E,20
1062E,35
1062D,9
1062D,19
1062D,22
1062D,24
1062C,20
1062C,22
1062C,24
1062B,20
1062B,24
1062B,27
1062A,20
1062A,22
1061F,23
1061F,28
1061E,15
1061E,19
1061D,8
1061D,20
1061D,22
1061D,31
1061C,8
1061C,11
1061C,22
1061C,24
1061C,27
1061B,20
1061B,22
1061B,31
1061A,20
1061A,22
1061A,24
1060H,7
1060G,8
1060F,6
1060F,11
1060E,9
1060E,11
1060E,35
1060D,20
1060D,24
1060C,2
1060C,22
1060C,36
1060B,20
1060A,4
1059E,2
1059E,8
1059E,11
1059E,20
1059E,35
1059D,2
1059D,17
1059D,34
1059C,7
1059C,24
1059B,22
1059A,22
1057C,0
1057C,11
1057B,0
1057B,4
1057A,0
1057A,9
1057A,35
1056H,8
1056H,33
1056G,4
1056G,8
1056G,19
1056F,2
1056F,11
1056F,24
1056E,4
1056E,8
1056E,21
1056E,33
1056D,7
1056D,9
1056D,11
1056D,19
1056D,20
1056D,31
1056D,35
1056C,20
1056C,22
1056C,23
1056C,31
1056B,24
1056B,27
1056A,22
1055F,33
1055F,35
1055E,2
1055E,11
1055D,20
1055D,22
1055D,33
1055C,24
1055C,27
1055B,12
1055B,22
1055A,19
1054H,5
1054H,14
1054H,24
1054H,27
1054G,7
1054G,20
1054G,24
1054F,15
1054F,18
1054E,7
1054E,22
1054E,24
1054D,20
1054D,22
1054C,7
1054C,22
1054B,22
1054A,22
1053E,7
1053E,35
1051G,8
1051G,12
1051G,20
1051F,19
1051F,30
1051F,35
1051E,2
1051E,8
1051E,11
1051E,21
1051E,33
1051D,3
1051D,11
1051C,4
1051C,11
1051C,20
1051C,22
1051C,24
1051B,20
1051B,24
1051B,27
1051A,20
1051A,22
1051A,33
1047B,17
1047B,24
1047A,24
1046I,17
1046F,22
1046C,20
1045J,8
1045J,33
1045J,35
1045I,21
1045I,33
1045H,24
1045G,8
1045F,17
1045F,24
1045E,7
1045E,17
1045D,24
1045D,28
1045D,35
1045C,9
1045C,19
1045C,35
1045B,21
1045B,27
1045A,8
1045A,15
1045A,18
1045A,19
1045A,35
1044F,8
1044E,22
1044D,8
1044D,12
1044C,11
1044C,17
1044B,9
1044B,23
1044B,35
1044A,2
1044A,36
1043G,8
1043G,10
1043G,21
1043G,32
1043G,33
1043F,3
1043F,6
1043F,11
1043F,24
1043F,27
1043F,30
1043E,7
1043E,20
1043E,24
1043E,31
1043D,4
1043D,6
1043D,24
1043D,26
1043D,36
1043C,7
1043C,20
1043C,22
1043B,22
1043A,22
1043A,24
1042F,8
1042F,9
1042F,12
1042F,19
1042F,20
1042F,31
1042F,35
1042E,11
1042E,24
1042E,28
1042D,8
1042D,10
1042D,36
1042C,7
1042C,20
1042C,24
1042B,3
1042B,4
1042B,11
1042B,22
1042A,2
1042A,22
1041F,8
1041F,10
1041F,11
1041F,24
1041E,7
1041E,8
1041E,19
1041E,20
1041D,2
1041D,8
1041D,36
1041C,2
1041C,8
1041C,20
1041C,36
1041B,24
1041A,20
1041A,22
1041A,31
1040B,11
1040B,20
1040B,24
1040A,20
1039E,8
1039D,8
1039D,11
1039D,35
1039C,9
1039C,12
1039C,19
1039C,24
1039C,31
1039B,2
1039B,23
1039B,28
1039A,7
1039A,8
1039A,20
1039A,24
1038F,11
1038F,33
1038E,3
1038E,4
1038E,9
1038E,11
1038E,19
1038D,11
1038D,20
1038D,22
1038C,20
1038C,31
1038B,7
1038B,24
1038A,22
1038A,33
1037H,8
1037H,32
1037G,16
1037F,6
1037F,8
1037F,24
1037E,19
1037D,9
1037D,19
1037D,30
1037D,35
1037C,11
1037C,20
1037C,33
1037B,20
1037A,7
1037A,20
1037A,24
1036G,3
1036G,4
1036G,9
1036F,6
1036F,24
1036F,27
1036E,14
1036E,17
1036E,27
1036D,20
1036D,36
1036C,6
1036C,11
1036B,24
1036A,24
1034E,3
1034E,11
1034E,24
1034D,2
1034D,8
1034D,36
1034C,6
1034C,11
1034C,27
1034C,35
1034B,4
1034B,7
1034B,15
1034B,18
1034A,27
1033G,16
1033F,3
1033F,4
1033F,14
1033F,24
1033E,2
1033E,7
1033E,9
1033E,19
1033E,23
1033D,23
1033D,24
1033D,27
1033C,4
1033C,11
1033C,16
1033B,24
1033B,27
1033A,9
1033A,19
1033A,22
1032F,11
1032F,35
1032E,11
1032E,24
1032D,17
1032D,22
1032C,7
1032C,11
1031F,4
1031F,19
1031F,24
1031E,7
1031D,20
1031C,20
1031A,22
1031A,24
1030G,27
1030F,8
1030E,3
1030E,11
1030D,17
1030D,27
1030C,22
1030B,17
1030A,22
1029F,2
1029F,4
1029F,24
1029F,27
1029E,11
1029E,19
1029E,20
1029D,22
1029D,24
1029C,20
1029C,24
1029C,31
1029B,11
1029B,20
1029B,24
1029A,22
1029A,33
1028H,24
1028G,11
1028G,23
1028F,4
1028E,7
1028D,6
1028D,8
1028D,20
1028C,17
1028C,22
1028C,31
1028B,7
1028B,24
1028A,22
1027G,3
1027G,24
1027G,27
1027F,2
1027F,9
1027F,12
1027F,18
1027F,19
1027E,6
1027E,11
1027E,24
1027D,9
1027D,19
1027C,20
1027B,22
1027B,24
1027A,22
1027A,33
1025G,7
1025G,24
1025F,17
1025E,7
1025E,22
1025E,25
1025D,4
1025D,11
1025D,24
1025D,27
1025D,35
1025C,7
1025C,22
1025B,4
1025B,20
1025B,27
1025A,22
1025A,31
1023G,8
1023G,15
1023G,35
1023F,9
1023F,12
1023F,19
1023F,35
1023E,7
1023E,23
1023E,25
1023D,7
1023D,8
1023C,20
1023B,24
1023A,4
1023A,22
1023A,33
1020B,4
1020B,9
1020B,19
1020A,24
1019E,8
1019E,10
1019E,35
1019D,2
1019D,17
1019D,31
1019C,7
1019C,19
1019B,2
1019B,23
1019A,4
1019A,20
1017H,4
1017G,8
1017F,4
1017F,24
1017E,17
1017E,21
1017E,33
1017D,3
1017D,4
1017D,8
1017C,7
1017C,20
1017B,22
1017B,24
1017A,22
1016G,3
1016G,24
1016G,27
1016F,9
1016F,11
1016F,35
1016E,2
1016E,17
1016D,7
1016D,15
1016D,24
1016C,11
1016C,22
1016B,4
1016B,22
1016A,20
1016A,22
1016A,24
1015F,11
1015F,33
1015E2,2
1015E2,11
1015E2,20
1015E1,4
1015E1,11
1015E1,20
1015D,7
1015D,20
1015C,31
1015B,22
1015A,22
1013B,20
1013A,24
1012F,11
1012F,22
1012E,12
1012E,24
1012D,7
1012D,33
1012C,11
1012B,7
1012B,9
1012B,12
1012B,19
1012B,25
1012A,4
1012A,22
1012A,24
1012A,31
1011B,2
1011B,4
1011B,22
1011A,20
1011A,22
1011A,31
1010F,14
1010F,19
1010F,35
1010E,8
1010D,9
1010D,19
1010D,22
1010D,35
1010C,27
1010B,2
1010B,23
1010A,2
1010A,24
1009G,3
1009G,15
1009G,18
1009G,19
1009G,20
1009F,8
1009F,12
1009F,35
1009E,6
1009E,24
1009E,28
1009D,4
1009D,7
1009D,19
1009D,20
1009D,24
1009C,20
1009C,24
1009B,20
1009B,22
1009A,22
1008B,20
1008B,31
1008A,22
1008A,33
1007E,11
1007D,1
1007D,8
1007D,35
1007C,2
1007C,23
1007B,3
1007B,4
1007B,6
1007B,24
1007B,27
1007A,6
1007A,8
1007A,24
1007A,31
1007A,36
1006F,3
1006F,4
1006F,11
1006F,26
1006E,9
1006E,19
1006E,35
1006D,22
1006C,2
1006C,8
1006C,36
1006B,20
1006B,22
1006B,31
1006A,22
1005F,4
1005F,9
1005F,19
1005F,30
1005E2,31
1005E1,31
1005D,11
1005D,20
1005D,27
1005C,4
1005C,20
1005C,22
1005B,4
1005B,22
1005B,33
1005A,22
1004F,3
1004F,8
1004F,10
1004E,2
1004E,8
1004E,11
1004E,20
1004E,30
1004E,35
1004D,4
1004D,7
1004D,22
1004C,7
1004C,22
1004B,7
1004B,20
1004B,22
1004B,24
1004A,22
1003F,11
1003F,21
1003F,33
1003E,7
1003E,19
1003D,20
1003C,4
1003C,22
1003C,24
1003B,7
1003A,22
1001I,0
1001H,0
1001G,0
1001F,0
1001E,0
1001D,0
1001C,0
1001B,0
1001A,0
1000G,8
1000G,11
1000G,35
1000F,8
1000F,10
1000E,9
1000E,19
1000E,35
1000D,6
1000D,11
1000C,8
1000C,22
1000C,31
1000B,20
1000A,20
1000A,22
999F,11
999E,9
999E,19
999E,20
999D,8
999D,20
999D,22
999C,22
999B,22
999A,4
999A,22
998B,11
998B,20
998B,31
998A,7
998A,22
997E,8
997D,6
997D,10
997D,35
997C,6
997C,24
997B,4
997B,6
997B,11
997B,20
997B,24
997A,4
997A,20
997A,22
997A,24
996B,2
996B,24
996A,11
996A,20
995F,6
995F,11
995F,24
995F,35
995E,10
995E,19
995E,26
995E,27
995D,24
995C,4
995C,8
995C,17
995C,20
995C,24
995C,31
995B,20
995B,22
995B,24
995A,7
995A,22
994B,20
994B,22
994B,31
994A,22
993E,5
993E,14
993E,24
993D,2
993D,11
993D,20
993C,3
993C,4
993C,17
993B,3
993B,4
993A,17
993A,22
992E,2
992E,8
992D,4
992D,22
992D,24
992C,24
992B,24
992B,27
992A,22
992A,31
991F,4
991F,20
991F,22
991F,24
991E,4
991E,6
991E,24
991D,11
991D,20
991C,2
991C,22
991B,20
991B,31
991A,22
990G,10
990G,11
990G,12
990G,27
990G,35
990F,9
990F,11
990F,20
990F,35
990E,4
990E,20
990D,7
990D,19
990D,22
990C,22
990B,20
990B,31
990A,22
990A,24
989E,11
989E,17
989E,25
989E,28
989D,2
989D,17
989D,24
989D,31
989D,36
989C,7
989C,19
989B,7
989B,33
989A,22
989A,33
988F,11
988E,4
988E,20
988D,4
988D,24
988C,22
988C,31
988B,31
988B,33
988A,4
988A,22
987C,4
987C,11
987C,22
987B,24
987A,22
986F,19
986F,24
986F,27
986F,30
986E,4
986E,8
986E,24
986E,27
986E,35
986D,14
986D,24
986C,3
986C,9
986C,12
986C,19
986B,6
986B,24
986A,19
986A,20
986A,27
986A,30
985G,6
985F,21
985F,33
985E,2
985E,8
985E,11
985E,20
985E,36
985D,2
985D,7
985D,24
985C,20
985B,22
985A,22
984B,22
984A,31
983E,2
983E,8
983E,35
983D,8
983C,11
983C,19
983C,30
983B,11
983A,22
983A,24
982F,9
982F,19
982E,17
982E,27
982D,4
982D,8
982D,12
982D,35
982C,9
982C,11
982C,19
982C,20
982C,35
982B,8
982B,20
982B,22
982A,4
982A,7
981H,6
981H,8
981H,11
981H,14
981H,24
981G,8
981F,2
981F,18
981F,20
981E,3
981E,8
981E,10
981E,11
981D,3
981D,11
981D,20
981C,22
981C,35
981B,31
981A,4
981A,22
981A,33
980F,11
980F,19
980F,35
980E,8
980E,20
980E,35
980D,11
980D,24
980D,27
980C,16
980C,20
980B,7
980A,22
980A,24
979E,11
979D,2
979D,3
979D,4
979D,8
979D,11
979D,12
979D,20
979D,24
979D,27
979D,33
979D,35
979C,9
979C,35
979B,20
979A,24
978G,20
978G,22
978G,31
978F,2
978F,8
978F,22
978E,6
978E,24
978D,4
978D,22
978D,24
978C,2
978C,22
978C,36
978B,20
978B,33
978A,22
977F,11
977E,9
977E,12
977E,19
977D,9
977D,24
977D,31
977C,31
977B,22
977B,33
977A,22
976F,15
976F,19
976E,20
976E,31
976D,7
976D,19
976D,22
976C,20
976C,22
976C,31
976B,22
976B,24
976A,22
975E,17
975D,17
975D,24
975C,2
975B,4
975B,22
975A,22
975A,33
967B,24
967B,31
967A,22
965E,8
965E,11
965E,20
965E,33
965E,35
965D,2
965D,15
965D,20
965D,36
965C,24
965B,22
965A,24
964B,24
964A,24
963E,24
963D,21
963D,32
963D,33
963C,4
963C,24
963C,27
963B,7
963B,9
963B,11
963B,20
963B,35
963A,24
963A,27
962G,8
962G,12
962G,17
962G,35
962F,9
962F,19
962F,35
962E,7
962E,20
962D,8
962D,22
962C,4
962C,22
962C,24
962B,7
962B,20
962B,22
962A,22
961G,6
961G,24
961G,27
961F,2
961F,21
961F,32
961E,8
961D,17
961C,3
961C,4
961C,22
961B,8
961B,11
961B,22
961B,36
961A,22
960H,8
960H,35
960G,6
960G,11
960G,14
960G,24
960F,8
960F,11
960F,19
960E,6
960E,9
960E,10
960E,11
960E,28
960E,35
960D,4
960D,22
960D,35
960C,3
960C,7
960C,20
960C,22
960B,8
960B,20
960B,31
960A,22
959F,3
959F,11
959F,24
959F,25
959E,3
959E,11
959E,19
959E,22
959E,24
959D,7
959D,20
959D,24
959D,27
959C,7
959C,35
959B,12
959B,20
959B,22
959A,16
959A,24
958F3,14
958F2,2
958F2,36
958F1,22
958E3,17
958E2,2
958E2,11
958E2,20
958E2,31
958E1,4
958E1,17
958E1,20
958E1,24
958D1,13
958D1,24
958C3,8
958C3,11
958C2,11
958C1,4
958B2,8
958B2,9
958B2,19
958B2,20
958B2,35
958B1,22
958A2,21
958A2,33
958A1,22
957A,22
955F,11
955F,35
955D,4
955D,33
955C,2
955C,24
955C,27
955B,22
955A,20
955A,24
954I,14
954I,24
954H,6
954H,11
954G,2
954G,8
954G,20
954G,36
954F,11
954F,25
954F,31
954E,2
954E,20
954E,31
954D,9
954D,19
954D,30
954C,22
954B,22
954B,33
954A,22
952G,7
952D,28
952C,22
952B,4
952B,23
952A,24
950B,20
950B,22
950A,22
950A,24
949F,17
949F,28
949E,4
949D,2
949D,4
949D,20
949D,31
949C,9
949C,19
949B,7
949B,24
949A,20
948A,4
948A,9
948A,19
948A,22
946G,8
946G,11
946F,6
946F,11
946F,25
946E,20
946E,22
946D,11
946C,20
946C,33
946B,24
946B,27
946A,20
940F,4
940F,8
940E,8
940E,11
940E,20
940E,24
940D,2
940D,22
940C,7
940C,22
940C,33
940B,11
940B,20
940A,4
940A,20
940A,31
939F,8
939F,11
939E,2
939E,20
939E,34
939E,36
939D,9
939D,12
939D,19
939D,20
939D,33
939C,2
939C,36
939B,22
939A,19
938G,3
938G,8
938G,12
938G,19
938F,3
938F,11
938F,20
938E,6
938E,24
938D,8
938D,19
938D,30
938C,2
938C,4
938C,7
938B,4
938B,20
938A,22
937B,4
937B,24
937B,27
937A,22
937A,31
936E,8
936E,9
936E,10
936E,12
936E,30
936E,35
936D,11
936D,20
936C,7
936C,22
936C,33
936B,9
936B,11
936B,16
936B,19
936A,2
936A,22
936A,24
935F,8
935F,20
935E,9
935E,11
935E,35
935D,24
935D,28
935C,17
935B,22
935A,4
935A,22
934B,7
934B,22
934A,4
934A,16
933E,7
933E,11
933D,4
933D,6
933D,24
933C,17
933C,19
933B,24
933A,11
932G,11
932G,32
932G,33
932F,8
932F,11
932F,17
932E,6
932E,11
932E,24
932D,2
932D,11
932D,35
932C,4
932C,7
932B,2
932B,8
932B,9
932A,7
931C,22
931C,24
931B,7
931B,22
931A,4
931A,20
931A,22
931A,24
930E,8
930E,11
930E,24
930D,8
930D,16
930D,22
930C,8
930C,11
930B,22
930B,28
930B,33
930A,9
930A,19
930A,35
929C,0
929C,6
929C,24
929B,0
929B,22
929A,0
929A,20
929A,22
928D,0
928D,33
928D,35
928C,0
928C,19
928C,22
928B,0
928B,11
928A,0
928A,33
926J,8
926E,7
926E,8
926C,22
926A,22
926A,24
925F,2
925F,15
925E,8
925E,35
925D,7
925C,7
925C,24
925B,2
925B,22
925B,31
925A,2
924F,11
924C,8
924C,11
924C,20
924B,2
924B,20
924B,36
924A,20
924A,22
923F,7
923F,19
923F,35
923E,14
923E,24
923E,25
923D,7
923D,22
923D,33
923C,8
923C,20
923C,33
923C,35
923B,2
923B,8
923A,24
923A,27
922F,7
922F,11
922F,20
922F,27
922E,11
922D,20
922D,31
922C,4
922C,27
922B,4
922A,22
920G,2
920G,3
920G,4
920G,6
920G,24
920G,27
920F,4
920F,8
920F,12
920F,27
920E,8
920E,9
920E,12
920E,19
920D,11
920D,20
920D,22
920C,9
920C,20
920C,24
920C,31
920C,36
920B,22
920A,22
919F,16
919F,19
919F,30
919E,5
919E,24
919E,27
919D,9
919D,11
919D,19
919C,4
919C,22
919B,2
919B,4
919B,11
919B,22
919B,27
919A,4
919A,20
919A,22
918B,22
918B,33
918A,4
918A,22
917E,8
917E,32
917E,33
917E,35
917D,11
917D,24
917D,25
917D,35
917C,6
917C,11
917C,25
917B,9
917B,11
917B,16
917B,19
917A,11
917A,20
917A,22
917A,24
916E,8
916E,35
916D,8
916D,23
916D,35
916C,7
916C,19
916C,30
916B,3
916B,20
916B,24
916A,4
916A,22
916A,24
915G,24
915G,27
915F,8
915F,12
915F,19
915F,35
915E,8
915E,22
915E,31
915D,9
915D,19
915C,11
915C,20
915B,22
915A,22
914H,6
914H,11
914H,16
914H,35
914G,3
914G,10
914G,11
914G,14
914G,24
914F,3
914F,4
914F,8
914F,32
914F,33
914E,3
914E,8
914E,10
914E,35
914D,8
914D,27
914C,4
914C,6
914C,11
914B,16
914B,20
914B,22
914A,4
914A,22
914A,24
913H,24
913H,28
913G,24
913G,27
913F,11
913F,19
